id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta,cepal_modo_transporte,cepal_volumen_pasajeros_km,cepal_unidad
433,15,15,11,13,2025-10-07,2025-10-14,16,8.55,Agente,Viajado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
434,9,17,5,12,2023-10-11,2023-11-08,4,147.15,Telefono,Viajado,10.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
435,6,8,2,8,2025-11-05,2025-11-12,9,159.6,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,11,Sin dato,0.0,Sin dato CEPALSTAT
436,6,8,2,8,2024-12-20,2025-01-04,26,126.0,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
437,1,8,1,1,2024-02-24,2024-03-13,29,115.56,Telefono,Cancelado,10.0,JUAN CARLOS,Pasaje con equipaje extra,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
438,4,5,1,5,2024-12-15,2024-12-24,13,130.8,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
439,8,5,4,11,2025-08-21,2025-09-05,33,61.11,Agente,Cancelado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,8,Sin dato,0.0,Sin dato CEPALSTAT
440,5,14,2,2,2024-08-29,2024-09-15,15,135.8,Ventanilla,Viajado,0.0,SIN REGISTRO,Sin observaciones,2024,8,Sin dato,0.0,Sin dato CEPALSTAT
441,14,1,10,13,2025-06-06,2025-06-13,15,22.0,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
442,11,2,7,4,2023-10-02,2023-10-14,40,31.68,Web,Viajado,10.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
443,14,13,10,13,2025-01-21,2025-02-18,29,27.5,Agente,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
444,9,13,5,12,2025-09-09,2025-09-26,19,132.0,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
445,14,5,10,13,2023-05-08,2023-05-21,11,22.0,Ventanilla,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
446,3,13,1,3,2024-11-03,2024-11-12,11,112.32,Ventanilla,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
447,6,3,2,8,2024-04-19,2024-05-07,15,122.22,Web,Cancelado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
448,3,13,1,3,2024-07-24,2024-08-03,24,108.0,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
449,2,18,1,1,2024-11-14,2024-12-05,19,103.68,Agente,Viajado,10.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
450,4,16,1,5,2025-06-26,2025-07-12,43,102.0,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
451,14,3,10,13,2024-06-07,2024-07-01,37,21.4,Agente,Viajado,20.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
452,2,4,1,1,2024-05-17,2024-06-11,4,98.28,Telefono,Viajado,10.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2024,5,Sin dato,0.0,Sin dato CEPALSTAT
453,10,10,6,10,2025-01-10,2025-02-03,34,76.5,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
454,10,10,6,10,2024-06-09,2024-06-21,8,101.7,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
455,12,20,7,6,2023-04-09,2023-05-01,26,37.6,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2023,4,Sin dato,0.0,Sin dato CEPALSTAT
456,2,17,1,1,2024-09-24,2024-10-18,39,123.6,Telefono,Viajado,0.0,JUAN CARLOS,Sin observaciones,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
457,4,11,1,5,2024-10-25,2024-11-10,1,102.0,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
458,6,5,2,8,2024-04-28,2024-05-02,35,144.2,Telefono,Cancelado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
459,11,12,7,4,2024-07-01,2024-07-20,1,38.4,Agente,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
460,2,12,1,1,2025-09-20,2025-09-29,27,132.0,Agente,Viajado,0.0,SIN REGISTRO,Sin observaciones,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
461,15,10,11,13,2023-05-09,2023-06-07,15,9.45,Ventanilla,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
462,11,1,7,4,2023-07-16,2023-07-19,21,32.04,Telefono,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
463,3,10,1,3,2024-08-11,2024-09-01,26,134.4,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2024,8,Sin dato,0.0,Sin dato CEPALSTAT
464,9,4,5,12,2023-05-14,2023-05-17,14,125.55,Telefono,Cancelado,10.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
465,3,7,1,3,2024-01-10,2024-02-02,2,122.4,Agente,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
466,11,19,7,4,2025-03-21,2025-04-10,16,45.2,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
467,7,10,3,3,2025-10-30,2025-11-22,1,104.94,Web,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
468,4,20,1,5,2023-02-07,2023-03-01,17,127.2,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
469,7,13,3,3,2024-12-25,2025-01-23,18,104.5,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
470,15,20,11,13,2023-06-18,2023-07-08,4,8.82,Telefono,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
471,11,10,7,4,2024-01-18,2024-01-19,5,34.56,Web,Viajado,20.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
472,6,4,2,8,2023-08-18,2023-08-25,22,126.0,Telefono,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2023,8,Sin dato,0.0,Sin dato CEPALSTAT
473,8,17,4,11,2025-05-15,2025-05-22,40,63.7,Web,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2025,5,Sin dato,0.0,Sin dato CEPALSTAT
474,6,2,2,8,2023-01-25,2023-01-26,5,138.6,Web,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
475,11,6,7,4,2025-06-13,2025-06-20,14,43.6,Ventanilla,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
476,14,11,10,13,2024-05-19,2024-06-15,6,23.5,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,5,Sin dato,0.0,Sin dato CEPALSTAT
477,10,10,6,10,2025-07-09,2025-07-25,24,93.6,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2025,7,Sin dato,0.0,Sin dato CEPALSTAT
478,9,18,5,12,2023-03-15,2023-04-04,33,171.0,Telefono,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
479,13,19,8,4,2023-06-11,2023-06-30,41,35.7,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
480,15,18,11,13,2023-12-27,2024-01-03,19,9.5,Web,Cancelado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
481,6,14,2,8,2025-01-28,2025-02-20,16,137.2,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
482,2,2,1,1,2025-07-10,2025-07-18,40,98.28,Agente,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,7,Sin dato,0.0,Sin dato CEPALSTAT
483,14,11,10,13,2023-02-25,2023-03-15,30,26.5,Ventanilla,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
484,9,9,5,12,2024-12-27,2025-01-04,24,102.0,Web,Viajado,20.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
485,3,9,1,3,2025-02-11,2025-03-13,20,129.6,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
486,6,7,2,8,2024-06-29,2024-07-13,46,119.0,Web,Cancelado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
487,12,10,7,6,2025-06-24,2025-07-08,17,42.0,Ventanilla,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
488,3,12,1,3,2023-11-29,2023-12-18,21,104.4,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2023,11,Sin dato,0.0,Sin dato CEPALSTAT
489,1,16,1,1,2025-06-04,2025-06-29,46,108.48,Ventanilla,Viajado,20.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
490,11,13,7,4,2024-07-12,2024-07-18,4,34.4,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
491,9,4,5,12,2023-03-25,2023-04-10,45,115.2,Ventanilla,Viajado,20.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
492,14,14,10,13,2024-11-21,2024-11-27,24,21.25,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
493,11,14,7,4,2023-03-14,2023-03-27,2,45.6,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
494,11,14,7,4,2025-03-06,2025-03-23,10,34.4,Ventanilla,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
495,5,3,2,2,2023-08-03,2023-09-01,5,121.8,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,8,Sin dato,0.0,Sin dato CEPALSTAT
496,10,17,6,10,2024-02-16,2024-02-21,34,72.09,Ventanilla,Cancelado,10.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
497,11,8,7,4,2024-12-12,2025-01-10,31,44.4,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
498,11,17,7,4,2025-11-22,2025-12-12,19,38.8,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2025,11,Sin dato,0.0,Sin dato CEPALSTAT
499,8,3,4,11,2023-04-14,2023-05-09,30,62.3,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,4,Sin dato,0.0,Sin dato CEPALSTAT
500,14,17,10,13,2022-12-21,2023-01-13,23,27.0,Web,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2022,12,Transporte Aereo,4424351213.328,kilómetros de pasajeros facturados
501,3,6,1,3,2023-01-30,2023-02-03,37,115.2,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
502,11,16,7,4,2023-12-27,2024-01-20,5,45.2,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
503,14,2,10,13,2023-08-30,2023-09-07,46,20.25,Web,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2023,8,Sin dato,0.0,Sin dato CEPALSTAT
504,15,5,11,13,2023-02-05,2023-03-03,5,8.7,Ventanilla,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
505,12,13,7,6,2024-01-14,2024-01-31,3,39.6,Ventanilla,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
506,1,5,1,1,2023-10-21,2023-11-13,24,124.8,Agente,Viajado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
507,8,15,4,11,2023-12-13,2023-12-14,20,70.0,Ventanilla,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasajero adulto mayor,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
508,1,2,1,1,2025-05-03,2025-05-27,30,118.8,Ventanilla,Viajado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,5,Sin dato,0.0,Sin dato CEPALSTAT
509,3,3,1,3,2023-03-07,2023-03-12,46,112.8,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
510,12,17,7,6,2024-10-21,2024-11-10,26,36.0,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
511,8,10,4,11,2025-03-24,2025-04-16,35,67.2,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
512,10,16,6,10,2023-06-16,2023-06-17,36,99.0,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
513,1,12,1,1,2025-05-08,2025-05-24,37,95.04,Ventanilla,Viajado,10.0,JUAN CARLOS,Pasajero adulto mayor,2025,5,Sin dato,0.0,Sin dato CEPALSTAT
514,10,12,6,10,2024-01-17,2024-01-19,29,81.81,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
515,5,8,2,2,2025-02-06,2025-02-21,28,142.8,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
516,14,7,10,13,2023-01-06,2023-02-03,10,22.75,Web,Cancelado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
517,4,15,1,5,2023-06-30,2023-07-06,34,106.8,Agente,Cancelado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasajero adulto mayor,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
518,2,17,1,1,2025-03-18,2025-04-16,12,109.2,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
519,6,19,2,8,2025-11-21,2025-12-09,46,108.36,Web,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,11,Sin dato,0.0,Sin dato CEPALSTAT
520,8,6,4,11,2025-11-19,2025-11-21,15,68.67,Agente,Viajado,10.0,SIN REGISTRO,Pasaje con equipaje extra,2025,11,Sin dato,0.0,Sin dato CEPALSTAT
521,5,8,2,2,2025-04-04,2025-04-06,1,143.64,Telefono,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
522,10,20,6,10,2025-12-03,2025-12-26,27,90.0,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,12,Sin dato,0.0,Sin dato CEPALSTAT
523,12,16,7,6,2024-12-11,2024-12-29,17,34.4,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
524,3,12,1,3,2024-03-10,2024-04-07,41,112.32,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2024,3,Sin dato,0.0,Sin dato CEPALSTAT
525,1,13,1,1,2025-04-26,2025-05-18,13,122.04,Ventanilla,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
526,3,9,1,3,2025-02-25,2025-03-19,46,115.2,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
527,3,1,1,3,2024-10-28,2024-11-04,25,102.6,Telefono,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
528,15,9,11,13,2024-09-10,2024-09-19,34,9.27,Telefono,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
529,3,5,1,3,2024-12-05,2024-12-26,25,106.8,Web,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
530,10,7,6,10,2025-01-09,2025-01-11,4,88.29,Agente,Cancelado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
531,4,3,1,5,2025-06-17,2025-06-26,34,91.2,Telefono,Viajado,20.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
532,3,12,1,3,2025-04-07,2025-04-21,14,117.6,Ventanilla,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
533,12,6,7,6,2023-07-28,2023-08-17,2,31.32,Telefono,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
534,6,9,2,8,2023-12-30,2024-01-10,37,128.8,Ventanilla,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
535,13,17,8,4,2025-03-29,2025-04-28,39,28.67,Telefono,Viajado,10.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
536,7,1,3,3,2024-12-24,2025-01-05,23,86.13,Agente,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
537,6,2,2,8,2023-03-18,2023-03-31,13,123.48,Agente,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
538,12,8,7,6,2023-02-21,2023-02-28,8,32.04,Web,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
539,7,20,3,3,2023-11-01,2023-11-04,15,112.2,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,11,Sin dato,0.0,Sin dato CEPALSTAT
540,12,20,7,6,2023-06-05,2023-06-08,44,32.32,Ventanilla,Viajado,20.0,SIN REGISTRO,Pasajero adulto mayor,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
541,8,5,4,11,2025-03-21,2025-04-07,38,76.3,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
542,15,17,11,13,2025-07-25,2025-07-30,19,8.5,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2025,7,Sin dato,0.0,Sin dato CEPALSTAT
543,1,6,1,1,2024-08-09,2024-08-11,11,111.24,Web,Cancelado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2024,8,Sin dato,0.0,Sin dato CEPALSTAT
544,8,1,4,11,2024-06-24,2024-07-22,5,59.85,Web,Cancelado,10.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
545,1,9,1,1,2023-09-19,2023-10-10,3,133.2,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
546,1,15,1,1,2023-10-23,2023-11-08,28,103.68,Agente,Viajado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
547,8,16,4,11,2024-02-10,2024-02-12,21,79.8,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
548,5,9,2,2,2024-04-11,2024-05-07,45,144.2,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
549,4,6,1,5,2025-09-05,2025-09-17,39,122.4,Web,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
550,9,6,5,12,2023-09-23,2023-10-08,17,138.0,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
551,12,19,7,6,2024-08-15,2024-08-16,33,44.4,Telefono,Cancelado,0.0,JUAN CARLOS,Sin observaciones,2024,8,Sin dato,0.0,Sin dato CEPALSTAT
552,7,2,3,3,2024-02-02,2024-02-17,24,99.0,Telefono,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
553,13,6,8,4,2025-07-16,2025-08-06,9,30.87,Ventanilla,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2025,7,Sin dato,0.0,Sin dato CEPALSTAT
554,12,9,7,6,2023-02-10,2023-03-05,38,35.2,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
555,10,12,6,10,2025-10-16,2025-11-11,6,99.0,Ventanilla,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
556,12,8,7,6,2023-10-27,2023-11-04,43,42.4,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
557,11,15,7,4,2025-09-27,2025-10-01,20,43.6,Telefono,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
558,6,13,2,8,2024-04-29,2024-05-21,24,131.6,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
559,10,15,6,10,2023-03-17,2023-04-05,29,96.3,Agente,Cancelado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
560,3,9,1,3,2024-06-13,2024-07-13,10,111.6,Agente,Viajado,0.0,SIN REGISTRO,Sin observaciones,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
561,9,18,5,12,2025-11-06,2025-11-19,3,157.5,Telefono,Cancelado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Pasaje con equipaje extra,2025,11,Sin dato,0.0,Sin dato CEPALSTAT
562,5,8,2,2,2023-05-08,2023-05-12,35,145.6,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
563,12,3,7,6,2024-03-17,2024-04-04,36,34.56,Telefono,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2024,3,Sin dato,0.0,Sin dato CEPALSTAT
564,12,5,7,6,2025-11-06,2025-11-28,28,40.8,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2025,11,Sin dato,0.0,Sin dato CEPALSTAT
