id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta
863,6,16,2,8,2025-01-27,2025-02-12,24,142.8,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2025,1
864,8,8,4,11,2025-03-25,2025-04-19,17,74.9,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,3
865,2,13,1,1,2023-12-14,2023-12-30,37,115.2,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2023,12
866,8,11,4,11,2023-09-21,2023-10-18,18,56.7,Agente,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2023,9
867,1,9,1,1,2025-04-20,2025-04-23,36,98.28,Web,Cancelado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2025,4
868,2,12,1,1,2025-12-26,2025-12-31,37,97.2,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2025,12
869,6,13,2,8,2024-11-27,2024-12-23,46,149.8,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,11
870,14,7,10,13,2023-05-19,2023-06-15,35,20.03,Telefono,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2023,5
871,8,10,4,11,2024-09-07,2024-09-25,25,70.56,Agente,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2024,9
872,2,1,1,1,2023-10-14,2023-10-30,21,126.0,Telefono,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,10
873,6,14,2,8,2025-05-09,2025-05-28,32,143.64,Agente,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra,2025,5
874,12,18,7,6,2023-06-06,2023-06-25,2,32.76,Telefono,Cancelado,10.0,JUAN CARLOS,Pasajero adulto mayor,2023,6
875,8,11,4,11,2025-05-22,2025-06-15,3,65.52,Telefono,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,5
876,9,7,5,12,2024-08-21,2024-09-02,20,117.45,Telefono,Confirmado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,8
877,1,9,1,1,2023-07-13,2023-08-03,30,122.4,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,7
878,11,6,7,4,2023-11-03,2023-11-28,4,36.36,Web,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,11
879,6,15,2,8,2024-06-03,2024-06-29,1,137.34,Ventanilla,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor,2024,6
880,10,13,6,10,2023-02-13,2023-03-10,20,85.05,Agente,Viajado,10.0,SIN REGISTRO,Pasaje con equipaje extra,2023,2
881,8,13,4,11,2024-05-16,2024-05-30,27,69.3,Ventanilla,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,5
882,4,4,1,5,2025-10-25,2025-10-28,43,121.2,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2025,10
883,3,10,1,3,2025-01-05,2025-01-18,10,118.8,Ventanilla,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,1
884,12,2,7,6,2025-09-22,2025-10-20,44,38.8,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,9
885,8,19,4,11,2025-11-23,2025-12-23,38,61.6,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2025,11
886,2,10,1,1,2024-02-06,2024-02-10,37,121.2,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2024,2
887,13,4,8,4,2023-11-23,2023-11-30,26,39.2,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,11
888,12,9,7,6,2024-06-23,2024-07-07,12,36.0,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2024,6
889,11,12,7,4,2023-12-02,2023-12-15,16,36.48,Web,Viajado,20.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2023,12
890,5,16,2,2,2025-02-22,2025-03-05,46,142.8,Web,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2025,2
891,2,13,1,1,2024-01-15,2024-01-31,10,136.8,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,1
892,6,11,2,8,2025-12-07,2025-12-30,2,149.8,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2025,12
893,15,12,11,13,2023-09-03,2023-09-14,23,8.46,Ventanilla,Viajado,10.0,JUAN CARLOS,Sin observaciones,2023,9
894,1,14,1,1,2023-07-31,2023-08-14,37,81.6,Agente,Viajado,20.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2023,7
895,1,7,1,1,2024-02-06,2024-02-21,38,108.0,Agente,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2024,2
896,10,8,6,10,2025-08-29,2025-09-13,13,87.48,Web,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,8
897,9,8,5,12,2024-08-29,2024-09-27,38,111.6,Ventanilla,Viajado,20.0,MARIA ELENA FLORES,Sin observaciones,2024,8
898,10,13,6,10,2025-11-25,2025-12-04,6,88.2,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2025,11
899,12,16,7,6,2024-02-21,2024-02-29,16,43.2,Ventanilla,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,2
900,5,4,2,2,2024-01-01,2024-01-16,40,121.8,Telefono,Viajado,0.0,SIN REGISTRO,Sin observaciones,2024,1
901,9,15,5,12,2024-09-11,2024-09-28,7,165.0,Web,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor,2024,9
902,4,11,1,5,2024-02-03,2024-02-08,38,123.12,Telefono,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,2
903,14,4,10,13,2023-03-24,2023-04-23,34,22.5,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,3
904,13,11,8,4,2025-09-17,2025-10-03,7,29.61,Web,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2025,9
905,15,18,11,13,2024-11-30,2024-12-11,7,9.2,Ventanilla,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra,2024,11
906,3,17,1,3,2025-06-03,2025-06-09,34,126.0,Agente,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2025,6
907,3,18,1,3,2023-08-20,2023-09-02,22,130.8,Ventanilla,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2023,8
908,6,18,2,8,2024-09-21,2024-10-16,20,138.6,Web,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2024,9
909,3,12,1,3,2024-03-30,2024-04-07,13,114.0,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2024,3
910,6,10,2,8,2024-06-06,2024-06-27,11,131.6,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2024,6
911,5,20,2,2,2024-05-31,2024-06-24,39,133.0,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,5
912,4,16,1,5,2023-01-06,2023-01-28,12,105.6,Telefono,Cancelado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2023,1
913,14,17,10,13,2023-05-25,2023-06-02,11,28.5,Web,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2023,5
914,7,11,3,3,2024-12-04,2024-12-25,28,125.4,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,12
915,2,9,1,1,2024-04-06,2024-04-23,9,103.2,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2024,4
916,4,6,1,5,2023-08-02,2023-08-10,43,135.6,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,8
917,15,19,11,13,2024-02-16,2024-02-17,14,10.5,Ventanilla,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,2
918,4,20,1,5,2024-09-24,2024-10-06,31,109.08,Web,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,9
919,1,14,1,1,2025-01-18,2025-02-11,25,129.6,Ventanilla,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2025,1
920,14,18,10,13,2025-07-01,2025-07-24,9,24.0,Web,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2025,7
921,10,15,6,10,2024-06-22,2024-07-05,23,80.19,Ventanilla,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor,2024,6
922,9,18,5,12,2024-12-28,2025-01-10,31,129.6,Ventanilla,Viajado,10.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra,2024,12
923,3,15,1,3,2024-02-13,2024-03-14,8,132.0,Agente,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor,2024,2
924,1,9,1,1,2025-03-30,2025-03-31,28,98.28,Telefono,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2025,3
925,8,12,4,11,2023-07-20,2023-08-05,8,69.3,Agente,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2023,7
926,10,20,6,10,2024-08-15,2024-08-17,13,77.76,Ventanilla,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,8
927,11,14,7,4,2023-03-18,2023-04-01,39,38.8,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2023,3
928,14,19,10,13,2025-01-15,2025-02-03,4,28.25,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,1
929,15,7,11,13,2025-04-06,2025-04-23,21,10.4,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2025,4
930,2,16,1,1,2023-04-16,2023-05-13,14,108.0,Agente,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2023,4
931,14,2,10,13,2025-03-05,2025-04-04,41,24.08,Ventanilla,Cancelado,10.0,JUAN CARLOS,Sin observaciones,2025,3
932,15,6,11,13,2023-11-11,2023-11-22,32,8.8,Agente,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,11
933,3,11,1,3,2025-03-02,2025-03-19,18,112.8,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,3
934,11,13,7,4,2024-04-28,2024-05-25,34,43.6,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,4
935,6,10,2,8,2025-02-23,2025-03-01,20,144.2,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,2
936,4,7,1,5,2024-08-12,2024-08-30,43,129.6,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2024,8
937,2,1,1,1,2024-05-23,2024-06-19,38,127.2,Agente,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,5
938,10,2,6,10,2025-11-11,2025-12-08,1,99.0,Telefono,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,11
939,11,8,7,4,2023-02-24,2023-03-21,8,42.4,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2023,2
940,11,2,7,4,2023-07-15,2023-08-10,7,40.4,Telefono,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,7
941,2,8,1,1,2025-05-11,2025-05-24,5,104.76,Ventanilla,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,5
942,13,3,8,4,2023-01-07,2023-01-27,12,33.08,Ventanilla,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,1
943,4,17,1,5,2023-02-16,2023-03-04,12,97.2,Agente,Viajado,10.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2023,2
944,14,3,10,13,2024-08-05,2024-08-09,39,25.75,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2024,8
945,7,11,3,3,2025-06-22,2025-07-08,11,108.9,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2025,6
946,9,3,5,12,2022-12-13,2023-01-12,9,136.35,Telefono,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2022,12
947,1,5,1,1,2025-11-25,2025-12-15,39,96.12,Agente,Cancelado,10.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2025,11
948,1,19,1,1,2024-04-11,2024-04-27,36,128.4,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2024,4
949,9,18,5,12,2023-08-05,2023-08-27,8,169.5,Agente,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasajero adulto mayor,2023,8
950,11,20,7,4,2023-03-11,2023-03-25,25,36.36,Web,Viajado,10.0,JUAN CARLOS,Sin observaciones,2023,3
951,12,6,7,6,2025-10-19,2025-11-13,32,38.4,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2025,10
952,3,5,1,3,2025-03-29,2025-04-07,32,110.16,Ventanilla,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,3
953,10,11,6,10,2023-03-05,2023-03-21,12,99.9,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2023,3
954,5,9,2,2,2024-02-12,2024-02-27,10,141.4,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2024,2
955,5,2,2,2,2025-12-03,2025-12-20,41,137.34,Agente,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,12
956,13,15,8,4,2024-06-03,2024-06-12,7,34.65,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2024,6
957,4,17,1,5,2023-11-16,2023-12-08,14,121.2,Ventanilla,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor,2023,11
958,2,19,1,1,2023-06-04,2023-07-04,38,95.04,Web,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2023,6
959,11,3,7,4,2024-08-11,2024-09-06,38,34.0,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2024,8
960,7,14,3,3,2024-06-14,2024-06-20,45,110.0,Agente,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2024,6
961,14,1,10,13,2025-09-25,2025-10-19,26,26.25,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2025,9
962,7,19,3,3,2024-10-02,2024-10-03,6,106.7,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,10
963,14,19,10,13,2023-05-28,2023-06-13,14,21.4,Web,Viajado,20.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2023,5
964,13,15,8,4,2024-12-22,2025-01-21,19,30.24,Web,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2024,12
965,6,5,2,8,2024-05-07,2024-05-09,36,134.4,Agente,Cancelado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2024,5
966,2,18,1,1,2024-10-07,2024-10-27,22,130.8,Web,Viajado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2024,10
967,7,15,3,3,2025-07-09,2025-07-16,17,123.2,Telefono,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2025,7
968,15,19,11,13,2023-08-15,2023-08-21,12,10.9,Agente,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,8
969,12,16,7,6,2025-06-20,2025-06-21,46,35.2,Ventanilla,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,6
970,11,12,7,4,2025-09-21,2025-09-22,40,34.4,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2025,9
971,15,18,11,13,2025-01-26,2025-02-22,34,9.7,Telefono,Cancelado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra,2025,1
972,2,4,1,1,2024-08-18,2024-08-22,10,135.6,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2024,8
973,5,10,2,2,2024-05-17,2024-06-11,39,132.3,Ventanilla,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2024,5
974,3,16,1,3,2025-01-17,2025-02-11,7,134.4,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2025,1
975,7,18,3,3,2024-10-01,2024-10-18,28,92.07,Agente,Confirmado,10.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2024,10
976,3,17,1,3,2023-06-14,2023-06-27,12,126.0,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2023,6
977,13,1,8,4,2025-04-09,2025-04-30,31,35.7,Agente,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2025,4
978,3,16,1,3,2024-11-09,2024-11-11,40,112.8,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2024,11
979,13,20,8,4,2024-03-24,2024-04-13,24,27.41,Web,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,3
980,12,7,7,6,2024-06-26,2024-07-08,5,44.8,Web,Cancelado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2024,6
981,2,2,1,1,2024-03-17,2024-03-21,45,136.8,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2024,3
982,7,7,3,3,2023-11-05,2023-12-02,22,107.91,Telefono,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2023,11
983,2,6,1,1,2025-05-31,2025-06-23,38,116.4,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2025,5
984,3,1,1,3,2023-02-15,2023-02-27,36,130.8,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2023,2
985,1,11,1,1,2023-09-29,2023-10-05,25,109.2,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2023,9
986,9,4,5,12,2025-02-12,2025-02-28,4,132.0,Agente,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2025,2
987,7,12,3,3,2024-07-08,2024-07-26,27,103.95,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2024,7
988,1,12,1,1,2025-02-16,2025-02-24,28,123.12,Ventanilla,Cancelado,10.0,JUAN CARLOS,Pasajero adulto mayor,2025,2
989,13,1,8,4,2025-11-08,2025-12-08,38,35.0,Ventanilla,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2025,11
990,13,9,8,4,2023-12-05,2023-12-08,19,31.85,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,12
991,4,16,1,5,2024-07-21,2024-07-31,44,121.2,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,7
992,7,11,3,3,2024-12-02,2024-12-31,25,116.6,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,12
993,2,11,1,1,2025-04-28,2025-05-27,13,109.08,Web,Cancelado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2025,4
994,10,9,6,10,2022-12-26,2023-01-21,22,90.0,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2022,12
995,11,5,7,4,2025-02-22,2025-02-24,14,39.2,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,2
996,10,16,6,10,2023-09-25,2023-10-05,27,93.6,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,9
997,6,2,2,8,2025-01-13,2025-01-31,31,137.2,Ventanilla,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,1
998,8,6,4,11,2023-11-20,2023-12-04,36,70.7,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,11
999,15,20,11,13,2023-04-08,2023-05-01,40,10.9,Ventanilla,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2023,4
1000,3,2,1,3,2023-03-08,2023-03-11,23,122.4,Telefono,Viajado,0.0,SIN REGISTRO,Sin observaciones,2023,3
1001,3,8,1,3,2022-12-08,2023-01-07,10,124.8,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2022,12
1002,7,17,3,3,2023-01-01,2023-01-03,20,92.07,Telefono,Viajado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2023,1
1003,8,16,4,11,2025-07-16,2025-07-22,42,68.6,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,7
1004,11,17,7,4,2025-06-19,2025-06-27,36,32.04,Ventanilla,Viajado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2025,6
1005,15,11,11,13,2023-10-04,2023-11-01,37,8.91,Telefono,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2023,10
1006,5,15,2,2,2023-07-31,2023-08-25,41,154.0,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2023,7
1007,4,8,1,5,2025-02-02,2025-02-14,40,106.8,Web,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,2
1008,8,3,4,11,2024-04-12,2024-04-17,14,79.8,Agente,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2024,4
1009,5,20,2,2,2025-04-10,2025-05-06,22,142.38,Web,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,4
1010,12,2,7,6,2025-04-11,2025-05-10,37,41.04,Agente,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,4
1011,12,12,7,6,2025-09-26,2025-09-28,16,34.2,Agente,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2025,9
1012,10,14,6,10,2023-02-02,2023-02-04,24,90.9,Web,Viajado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2023,2
1013,8,14,4,11,2023-02-23,2023-03-12,15,69.3,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor,2023,2
1014,7,7,3,3,2024-03-29,2024-04-17,19,97.02,Web,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,3
1015,4,12,1,5,2024-07-09,2024-08-05,35,126.0,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2024,7
1016,10,1,6,10,2023-10-31,2023-11-07,44,79.2,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,10
1017,4,19,1,5,2024-07-30,2024-08-15,15,126.0,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2024,7
1018,1,12,1,1,2025-04-25,2025-05-13,36,104.4,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2025,4
1019,14,4,10,13,2024-03-14,2024-03-23,6,27.25,Ventanilla,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2024,3
1020,15,1,11,13,2025-03-17,2025-04-02,24,10.26,Web,Cancelado,10.0,SIN REGISTRO,Pasaje con equipaje extra,2025,3
1021,1,2,1,1,2024-02-23,2024-03-23,37,118.8,Telefono,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2024,2
1022,1,3,1,1,2024-03-26,2024-04-02,23,116.4,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2024,3
1023,11,8,7,4,2025-11-11,2025-12-09,1,41.6,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,11
1024,1,3,1,1,2023-01-12,2023-02-02,46,115.2,Web,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,1
1025,8,10,4,11,2023-01-18,2023-02-04,3,67.41,Agente,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2023,1
1026,10,18,6,10,2022-12-13,2023-01-03,27,79.2,Ventanilla,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2022,12
1027,11,3,7,4,2023-05-02,2023-05-22,15,34.92,Ventanilla,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,5
1028,3,7,1,3,2024-03-16,2024-04-14,41,110.4,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,3
1029,12,8,7,6,2023-10-05,2023-10-13,42,38.4,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2023,10
1030,1,15,1,1,2024-12-11,2025-01-10,5,108.0,Telefono,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2024,12
1031,5,13,2,2,2023-12-14,2023-12-29,23,109.62,Agente,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2023,12
1032,15,18,11,13,2024-08-01,2024-08-08,20,9.9,Agente,Cancelado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasajero adulto mayor,2024,8
1033,5,19,2,2,2023-08-20,2023-08-27,26,138.6,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2023,8
