id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta
863,7,2,3,3,2025-03-02,2025-03-10,15,94.05,Ventanilla,Viajado,10.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,3
864,13,14,8,4,2024-06-21,2024-06-28,27,34.3,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2024,6
865,6,1,2,8,2023-07-23,2023-08-18,38,141.4,Agente,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,7
866,4,10,1,5,2025-09-17,2025-09-29,2,99.36,Ventanilla,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2025,9
867,3,1,1,3,2025-11-02,2025-11-25,22,99.36,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,11
868,8,3,4,11,2023-11-15,2023-12-01,19,70.7,Web,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,11
869,11,2,7,4,2023-12-20,2024-01-08,8,41.6,Ventanilla,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2023,12
870,10,17,6,10,2025-01-03,2025-01-30,8,80.1,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2025,1
871,12,15,7,6,2025-05-13,2025-06-11,24,35.2,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2025,5
872,6,14,2,8,2023-02-24,2023-02-27,19,132.3,Ventanilla,Viajado,10.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2023,2
873,8,17,4,11,2023-01-02,2023-01-30,15,65.8,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2023,1
874,4,16,1,5,2023-03-04,2023-03-27,30,99.36,Agente,Viajado,10.0,JUAN CARLOS,Pasaje con equipaje extra,2023,3
875,2,2,1,1,2024-12-07,2024-12-23,12,124.8,Web,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2024,12
876,13,6,8,4,2023-11-18,2023-12-12,2,33.95,Ventanilla,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,11
877,14,3,10,13,2023-02-06,2023-02-16,11,23.0,Web,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,2
878,15,6,11,13,2024-03-03,2024-03-11,35,9.9,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2024,3
879,1,15,1,1,2023-10-09,2023-10-18,30,108.0,Ventanilla,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasajero adulto mayor,2023,10
880,2,12,1,1,2023-12-07,2023-12-20,45,129.6,Ventanilla,Viajado,0.0,SIN REGISTRO,Sin observaciones,2023,12
881,4,18,1,5,2023-08-10,2023-09-04,3,117.72,Telefono,Viajado,10.0,SILVIA ROSARIO MONTA?O PEREZ,Pasajero adulto mayor,2023,8
882,10,14,6,10,2023-04-13,2023-04-23,22,97.2,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2023,4
883,3,14,1,3,2023-05-11,2023-06-06,7,109.2,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2023,5
884,11,13,7,4,2025-07-04,2025-07-23,41,34.8,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2025,7
885,2,18,1,1,2025-11-30,2025-12-07,10,104.4,Ventanilla,Cancelado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Pasaje con equipaje extra,2025,11
886,2,1,1,1,2023-03-12,2023-04-01,18,114.0,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2023,3
887,4,5,1,5,2023-05-27,2023-05-29,10,104.4,Web,Cancelado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2023,5
888,9,1,5,12,2023-04-29,2023-05-03,37,148.5,Agente,Cancelado,10.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2023,4
889,8,17,4,11,2025-01-03,2025-01-20,1,60.2,Agente,Cancelado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2025,1
890,12,3,7,6,2024-01-07,2024-01-27,28,34.4,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2024,1
891,6,9,2,8,2025-07-05,2025-07-31,13,123.2,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2025,7
892,1,17,1,1,2024-01-10,2024-01-30,8,96.12,Ventanilla,Viajado,10.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2024,1
893,12,16,7,6,2023-09-11,2023-09-28,8,38.8,Agente,Cancelado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2023,9
894,13,18,8,4,2023-09-25,2023-10-06,26,33.95,Telefono,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Pasaje con equipaje extra,2023,9
895,2,18,1,1,2024-03-13,2024-03-29,7,105.6,Telefono,Cancelado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2024,3
896,2,8,1,1,2023-05-17,2023-05-22,25,136.8,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2023,5
897,3,19,1,3,2025-06-06,2025-06-30,16,119.88,Agente,Viajado,10.0,MARIA ELENA FLORES,Sin observaciones,2025,6
898,5,12,2,2,2024-12-02,2024-12-24,23,118.44,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2024,12
899,6,9,2,8,2023-11-26,2023-12-16,14,109.62,Ventanilla,Cancelado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,11
900,14,7,10,13,2023-06-17,2023-06-27,42,22.0,Web,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,6
901,15,3,11,13,2023-04-03,2023-04-20,10,10.5,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,4
902,5,14,2,2,2023-05-31,2023-06-10,11,140.0,Agente,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2023,5
903,1,5,1,1,2023-12-06,2023-12-20,43,115.2,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2023,12
904,14,8,10,13,2024-07-22,2024-07-29,1,21.2,Agente,Viajado,20.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2024,7
905,6,5,2,8,2025-11-15,2025-11-28,26,138.6,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2025,11
906,13,2,8,4,2025-07-12,2025-07-27,38,38.15,Web,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,7
907,12,15,7,6,2024-09-24,2024-10-24,46,41.2,Web,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2024,9
908,10,7,6,10,2025-01-13,2025-01-18,37,94.5,Agente,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2025,1
909,9,2,5,12,2025-08-20,2025-09-12,42,153.0,Telefono,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2025,8
910,12,5,7,6,2023-02-13,2023-02-22,36,32.64,Ventanilla,Viajado,20.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2023,2
911,6,7,2,8,2023-06-26,2023-07-07,37,119.7,Agente,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2023,6
912,11,12,7,4,2023-08-18,2023-09-11,15,44.0,Ventanilla,Viajado,0.0,JUAN CARLOS,Sin observaciones,2023,8
913,2,13,1,1,2023-09-11,2023-10-11,27,98.28,Ventanilla,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2023,9
914,9,12,5,12,2024-08-13,2024-08-20,23,153.9,Agente,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2024,8
915,6,9,2,8,2023-05-14,2023-05-18,13,144.2,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,5
916,5,18,2,2,2025-06-30,2025-07-21,4,142.8,Web,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2025,6
917,12,12,7,6,2023-05-11,2023-05-19,12,34.2,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2023,5
918,11,4,7,4,2025-07-29,2025-08-24,7,45.6,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2025,7
919,7,17,3,3,2023-02-16,2023-03-13,45,118.8,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2023,2
920,2,11,1,1,2025-01-12,2025-01-14,27,106.8,Telefono,Cancelado,0.0,SIN REGISTRO,Sin observaciones,2025,1
921,8,14,4,11,2025-09-10,2025-09-30,32,68.6,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2025,9
922,2,18,1,1,2024-05-19,2024-05-25,41,103.68,Ventanilla,Viajado,10.0,SILVIA ROSARIO MONTA?O PEREZ,Pasaje con equipaje extra,2024,5
923,11,20,7,4,2025-11-13,2025-12-02,21,36.8,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,11
924,12,19,7,6,2023-04-25,2023-05-23,17,38.8,Telefono,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2023,4
925,1,6,1,1,2024-01-27,2024-02-09,46,111.6,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2024,1
926,4,15,1,5,2024-02-17,2024-03-03,6,110.4,Agente,Cancelado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2024,2
927,10,8,6,10,2024-05-18,2024-05-21,37,88.2,Agente,Confirmado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2024,5
928,4,5,1,5,2024-02-23,2024-02-26,12,127.2,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2024,2
929,6,1,2,8,2023-03-27,2023-04-08,32,152.6,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,3
930,15,2,11,13,2024-12-08,2024-12-27,42,10.9,Ventanilla,Confirmado,0.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2024,12
931,3,4,1,3,2023-11-25,2023-11-28,32,116.4,Ventanilla,Cancelado,0.0,JUAN CARLOS,Pasajero adulto mayor,2023,11
932,9,14,5,12,2025-06-19,2025-07-10,41,153.0,Telefono,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2025,6
933,1,16,1,1,2023-05-27,2023-06-15,33,96.12,Telefono,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2023,5
934,4,12,1,5,2022-12-24,2023-01-03,43,104.4,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2022,12
935,12,2,7,6,2023-11-22,2023-12-16,34,32.4,Ventanilla,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2023,11
936,10,4,6,10,2025-02-16,2025-03-13,46,81.0,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2025,2
937,9,6,5,12,2023-04-13,2023-04-28,19,162.0,Telefono,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,4
938,2,15,1,1,2025-03-17,2025-03-25,15,129.6,Ventanilla,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2025,3
939,12,17,7,6,2025-07-25,2025-08-15,27,40.8,Web,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2025,7
940,1,8,1,1,2024-04-02,2024-04-06,4,106.8,Agente,Viajado,0.0,SIN REGISTRO,Sin observaciones,2024,4
941,4,1,1,5,2024-07-14,2024-07-17,18,85.44,Ventanilla,Viajado,20.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2024,7
942,14,15,10,13,2025-08-24,2025-09-13,24,26.75,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2025,8
943,14,7,10,13,2024-12-20,2024-12-31,6,24.5,Ventanilla,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2024,12
944,8,4,4,11,2025-02-22,2025-03-06,10,60.2,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,2
945,7,20,3,3,2022-12-28,2023-01-16,2,106.7,Ventanilla,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2022,12
946,5,10,2,2,2023-02-15,2023-03-13,1,154.0,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2023,2
947,14,3,10,13,2024-01-06,2024-01-10,27,27.0,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,1
948,8,1,4,11,2024-12-20,2024-12-31,37,55.44,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,12
949,12,3,7,6,2023-05-16,2023-05-27,16,39.6,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,5
950,5,14,2,2,2025-06-19,2025-07-19,38,126.0,Web,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2025,6
951,11,4,7,4,2024-06-27,2024-07-01,1,41.04,Telefono,Viajado,10.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2024,6
952,4,4,1,5,2024-05-31,2024-06-03,40,104.4,Agente,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2024,5
953,2,19,1,1,2023-01-26,2023-02-12,18,112.8,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,1
954,6,1,2,8,2025-02-11,2025-03-07,30,156.8,Ventanilla,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,2
955,15,18,11,13,2023-12-13,2023-12-26,36,9.4,Agente,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2023,12
956,6,10,2,8,2025-10-21,2025-10-31,17,127.4,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,10
957,5,6,2,2,2023-06-11,2023-06-20,3,123.48,Agente,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,6
958,10,1,6,10,2023-05-05,2023-05-25,25,83.7,Agente,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,5
959,15,17,11,13,2025-11-06,2025-11-09,33,8.55,Web,Viajado,10.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2025,11
960,6,2,2,8,2025-02-15,2025-03-04,2,154.0,Agente,Viajado,0.0,SIN REGISTRO,Sin observaciones,2025,2
961,10,4,6,10,2025-04-21,2025-05-14,11,83.7,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,4
962,2,3,1,1,2023-12-19,2023-12-20,22,106.8,Ventanilla,Confirmado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,12
963,11,17,7,4,2025-04-16,2025-04-29,23,39.6,Web,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2025,4
964,13,2,8,4,2025-12-03,2025-12-21,32,30.87,Agente,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,12
965,5,2,2,2,2024-05-24,2024-06-12,3,127.4,Agente,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2024,5
966,12,8,7,6,2022-12-12,2023-01-04,21,45.2,Agente,Cancelado,0.0,MARIA ELENA FLORES,Sin observaciones,2022,12
967,13,5,8,4,2023-10-05,2023-10-21,41,33.6,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,10
968,8,7,4,11,2024-03-13,2024-04-02,2,66.5,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2024,3
969,9,13,5,12,2024-11-28,2024-12-06,33,165.0,Agente,Viajado,0.0,JUAN CARLOS,Sin observaciones,2024,11
970,8,12,4,11,2023-07-25,2023-08-23,6,79.8,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2023,7
971,7,15,3,3,2025-04-01,2025-04-28,20,117.7,Web,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2025,4
972,10,10,6,10,2024-03-26,2024-04-08,4,67.68,Telefono,Viajado,20.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2024,3
973,11,19,7,4,2025-03-23,2025-04-10,1,36.36,Telefono,Cancelado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,3
974,10,20,6,10,2024-02-03,2024-03-02,7,68.85,Web,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,2
975,13,17,8,4,2023-04-25,2023-05-03,29,31.5,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2023,4
976,4,12,1,5,2023-07-13,2023-08-03,5,99.36,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2023,7
977,5,15,2,2,2025-08-01,2025-08-25,13,138.6,Web,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasajero adulto mayor,2025,8
978,6,13,2,8,2023-04-07,2023-04-28,11,112.14,Ventanilla,Confirmado,10.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2023,4
979,13,20,8,4,2025-04-26,2025-05-10,45,39.55,Web,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,4
980,8,15,4,11,2025-12-16,2025-12-26,43,61.11,Web,Cancelado,10.0,SIN REGISTRO,Sin observaciones,2025,12
981,10,8,6,10,2023-10-09,2023-11-04,12,77.76,Ventanilla,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,10
982,12,18,7,6,2024-08-22,2024-09-12,38,37.6,Ventanilla,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Pasajero adulto mayor,2024,8
983,5,1,2,2,2023-02-05,2023-02-16,39,155.4,Telefono,Confirmado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,2
984,15,14,11,13,2023-08-01,2023-08-30,20,10.6,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2023,8
985,10,16,6,10,2023-10-19,2023-10-28,32,98.1,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,10
986,6,6,2,8,2025-09-21,2025-10-14,11,133.0,Web,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2025,9
987,12,19,7,6,2025-08-10,2025-08-17,35,37.6,Agente,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2025,8
988,7,5,3,3,2024-07-13,2024-08-04,20,89.1,Telefono,Viajado,10.0,JUAN CARLOS,Sin observaciones,2024,7
989,3,10,1,3,2023-06-13,2023-06-14,23,132.0,Ventanilla,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2023,6
990,7,3,3,3,2023-05-18,2023-05-27,16,96.8,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2023,5
991,12,15,7,6,2025-11-15,2025-11-29,37,36.0,Ventanilla,Cancelado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasajero adulto mayor,2025,11
992,15,7,11,13,2024-09-13,2024-10-02,19,11.0,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2024,9
993,7,20,3,3,2023-09-21,2023-10-01,20,100.98,Agente,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,9
994,12,19,7,6,2025-07-11,2025-07-29,6,36.0,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,7
995,2,14,1,1,2023-12-19,2024-01-08,16,102.0,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2023,12
996,3,14,1,3,2024-03-02,2024-03-21,42,87.36,Telefono,Viajado,20.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2024,3
997,12,7,7,6,2023-04-05,2023-04-25,13,36.16,Agente,Viajado,20.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2023,4
998,14,19,10,13,2024-08-16,2024-08-18,46,21.15,Agente,Confirmado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,8
999,3,20,1,3,2025-05-10,2025-06-06,15,92.88,Telefono,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,5
1000,8,20,4,11,2025-09-14,2025-10-08,28,65.8,Agente,Cancelado,0.0,SIN REGISTRO,Sin observaciones,2025,9
1001,6,5,2,8,2023-07-09,2023-07-15,2,120.4,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2023,7
1002,6,3,2,8,2023-09-30,2023-10-11,20,149.8,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,9
1003,2,4,1,1,2023-12-13,2024-01-02,41,87.36,Ventanilla,Cancelado,20.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2023,12
1004,12,17,7,6,2024-12-14,2024-12-27,14,34.4,Ventanilla,Cancelado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2024,12
1005,2,15,1,1,2023-01-03,2023-01-22,13,120.0,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2023,1
1006,10,20,6,10,2023-02-19,2023-03-14,15,95.4,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,2
1007,7,3,3,3,2024-01-31,2024-02-25,1,106.7,Web,Viajado,0.0,JUAN CARLOS,Sin observaciones,2024,1
1008,2,10,1,1,2023-02-23,2023-03-22,31,123.12,Ventanilla,Cancelado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2023,2
1009,4,16,1,5,2024-10-18,2024-11-09,1,121.2,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,10
1010,4,12,1,5,2025-03-06,2025-04-04,39,122.04,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2025,3
1011,12,17,7,6,2024-12-18,2024-12-25,13,42.8,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2024,12
1012,9,4,5,12,2023-03-28,2023-04-17,11,140.4,Ventanilla,Viajado,10.0,MARIA ELENA FLORES,Sin observaciones,2023,3
1013,10,7,6,10,2023-08-14,2023-09-08,7,93.6,Web,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2023,8
1014,9,19,5,12,2025-06-11,2025-06-29,19,132.0,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,6
1015,6,10,2,8,2024-03-31,2024-04-08,46,144.2,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2024,3
1016,11,12,7,4,2023-02-22,2023-03-12,40,39.6,Web,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2023,2
1017,13,19,8,4,2025-12-23,2025-12-29,40,31.15,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2025,12
1018,15,14,11,13,2024-03-13,2024-04-09,13,9.2,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2024,3
1019,2,13,1,1,2024-09-03,2024-09-17,18,122.4,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,9
1020,5,12,2,2,2025-02-28,2025-03-12,36,141.4,Agente,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2025,2
1021,14,15,10,13,2024-01-04,2024-01-12,7,21.25,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2024,1
1022,9,11,5,12,2023-11-13,2023-11-25,9,159.0,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2023,11
1023,8,10,4,11,2025-06-26,2025-07-18,29,72.8,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2025,6
1024,4,20,1,5,2024-11-06,2024-11-21,15,129.6,Web,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,11
1025,14,16,10,13,2025-12-11,2025-12-29,35,25.2,Agente,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,12
1026,5,11,2,2,2023-04-13,2023-04-14,39,101.92,Web,Viajado,20.0,JUAN CARLOS,Pasajero adulto mayor,2023,4
1027,12,12,7,6,2025-06-25,2025-06-29,31,36.4,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2025,6
1028,13,12,8,4,2023-08-15,2023-08-23,4,32.76,Agente,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2023,8
1029,8,2,4,11,2023-09-25,2023-09-30,22,64.89,Web,Viajado,10.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2023,9
1030,12,15,7,6,2023-05-29,2023-06-01,11,40.32,Agente,Viajado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2023,5
1031,12,18,7,6,2025-01-18,2025-02-09,21,38.52,Agente,Cancelado,10.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2025,1
1032,3,14,1,3,2024-03-22,2024-04-12,2,118.8,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2024,3
1033,14,8,10,13,2025-10-30,2025-11-05,11,18.0,Ventanilla,Viajado,20.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,10
1034,6,8,2,8,2023-12-04,2023-12-24,38,127.26,Agente,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,12
