id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones
952,3,5,1,3,2025-03-29,2025-04-07,32,110.16,Ventanilla,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra
953,10,11,6,10,2023-03-05,2023-03-21,12,99.9,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra
954,5,9,2,2,2024-02-12,2024-02-27,10,141.4,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,
955,5,2,2,2,2025-12-03,2025-12-20,41,137.34,Agente,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
956,13,15,8,4,2024-06-03,2024-06-12,7,34.65,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra
957,4,17,1,5,2023-11-16,2023-12-08,14,121.2,Ventanilla,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor
958,2,19,1,1,2023-06-04,2023-07-04,38,95.04,Web,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,
959,11,3,7,4,2024-08-11,2024-09-06,38,34.0,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra
960,7,14,3,3,2024-06-14,2024-06-20,45,110.0,Agente,Viajado,0.0,,Pasaje con equipaje extra
961,14,1,10,13,2025-09-25,2025-10-19,26,26.25,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor
962,7,19,3,3,2024-10-02,2024-10-03,6,106.7,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra
963,14,19,10,13,2023-05-28,2023-06-13,14,21.4,Web,Viajado,20.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra
964,13,15,8,4,2024-12-22,2025-01-21,19,30.24,Web,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones
965,6,5,2,8,2024-05-07,2024-05-09,36,134.4,Agente,Cancelado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones
966,2,18,1,1,2024-10-07,2024-10-27,22,130.8,Web,Viajado,0.0,mARIA eLENA fLoReS,Pasajero adulto mayor
967,7,15,3,3,2025-07-09,2025-07-16,17,123.2,Telefono,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra
968,15,19,11,13,2023-08-15,2023-08-21,12,10.9,Agente,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor
969,12,16,7,6,2025-06-20,2025-06-21,46,35.2,Ventanilla,Viajado,0.0,  JUAN   carlos  ,
970,11,12,7,4,2025-09-21,2025-09-22,40,34.4,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra
971,15,18,11,13,2025-01-26,2025-02-22,34,9.7,Telefono,Cancelado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra
972,2,4,1,1,2024-08-18,2024-08-22,10,135.6,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,
973,5,10,2,2,2024-05-17,2024-06-11,39,132.3,Ventanilla,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra
974,3,16,1,3,2025-01-17,2025-02-11,7,134.4,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,
975,7,18,3,3,2024-10-01,2024-10-18,28,92.07,Agente,Confirmado,10.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones
976,3,17,1,3,2023-06-14,2023-06-27,12,126.0,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra
977,13,1,8,4,2025-04-09,2025-04-30,31,35.7,Agente,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,
978,3,16,1,3,2024-11-09,2024-11-11,40,112.8,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor
979,13,20,8,4,2024-03-24,2024-04-13,24,27.41,Web,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra
980,12,7,7,6,2024-06-26,2024-07-08,5,44.8,Web,Cancelado,0.0,,Pasaje con equipaje extra
981,2,2,1,1,2024-03-17,2024-03-21,45,136.8,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
982,7,7,3,3,2023-11-05,2023-12-02,22,107.91,Telefono,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor
983,2,6,1,1,2025-05-31,2025-06-23,38,116.4,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra
984,3,1,1,3,2023-02-15,2023-02-27,36,130.8,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor
985,1,11,1,1,2023-09-29,2023-10-05,25,109.2,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor
986,9,4,5,12,2025-02-12,2025-02-28,4,132.0,Agente,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor
987,7,12,3,3,2024-07-08,2024-07-26,27,103.95,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra
988,1,12,1,1,2025-02-16,2025-02-24,28,123.12,Ventanilla,Cancelado,10.0,  JUAN   carlos  ,Pasajero adulto mayor
989,13,1,8,4,2025-11-08,2025-12-08,38,35.0,Ventanilla,Viajado,0.0,mARIA eLENA fLoReS,
990,13,9,8,4,2023-12-05,2023-12-08,19,31.85,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
991,4,16,1,5,2024-07-21,2024-07-31,44,121.2,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra
992,7,11,3,3,2024-12-02,2024-12-31,25,116.6,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,
993,2,11,1,1,2025-04-28,2025-05-27,13,109.08,Web,Cancelado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,
994,10,9,6,10,2022-12-26,2023-01-21,22,90.0,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,
995,11,5,7,4,2025-02-22,2025-02-24,14,39.2,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra
996,10,16,6,10,2023-09-25,2023-10-05,27,93.6,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra
997,6,2,2,8,2025-01-13,2025-01-31,31,137.2,Ventanilla,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
998,8,6,4,11,2023-11-20,2023-12-04,36,70.7,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,
999,15,20,11,13,2023-04-08,2023-05-01,40,10.9,Ventanilla,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor
1000,3,2,1,3,2023-03-08,2023-03-11,23,122.4,Telefono,Viajado,0.0,,
1001,3,8,1,3,2022-12-08,2023-01-07,10,124.8,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor
1002,7,17,3,3,2023-01-01,2023-01-03,20,92.07,Telefono,Viajado,10.0,RICARDO ERNESTO PONCE MONTAÑO,
1003,8,16,4,11,2025-07-16,2025-07-22,42,68.6,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra
1004,11,17,7,4,2025-06-19,2025-06-27,36,32.04,Ventanilla,Viajado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra
1005,15,11,11,13,2023-10-04,2023-11-01,37,8.91,Telefono,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra
1006,5,15,2,2,2023-07-31,2023-08-25,41,154.0,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra
1007,4,8,1,5,2025-02-02,2025-02-14,40,106.8,Web,Viajado,0.0,  JUAN   carlos  ,
1008,8,3,4,11,2024-04-12,2024-04-17,14,79.8,Agente,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,
1009,5,20,2,2,2025-04-10,2025-05-06,22,142.38,Web,Viajado,10.0,CARMEN ROSA OPORTO FLORES,
1010,12,2,7,6,2025-04-11,2025-05-10,37,41.04,Agente,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
1011,12,12,7,6,2025-09-26,2025-09-28,16,34.2,Agente,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones
1012,10,14,6,10,2023-02-02,2023-02-04,24,90.9,Web,Viajado,0.0,mARIA eLENA fLoReS,Pasajero adulto mayor
1013,8,14,4,11,2023-02-23,2023-03-12,15,69.3,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor
1014,7,7,3,3,2024-03-29,2024-04-17,19,97.02,Web,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,
1015,4,12,1,5,2024-07-09,2024-08-05,35,126.0,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,
1016,10,1,6,10,2023-10-31,2023-11-07,44,79.2,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
1017,4,19,1,5,2024-07-30,2024-08-15,15,126.0,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor
1018,1,12,1,1,2025-04-25,2025-05-13,36,104.4,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor
1019,14,4,10,13,2024-03-14,2024-03-23,6,27.25,Ventanilla,Viajado,0.0,ANA LUISA CONDORI HUANCA,
1020,15,1,11,13,2025-03-17,2025-04-02,24,10.26,Web,Cancelado,10.0,,Pasaje con equipaje extra
1021,1,2,1,1,2024-02-23,2024-03-23,37,118.8,Telefono,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
1022,1,3,1,1,2024-03-26,2024-04-02,23,116.4,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,
1023,11,8,7,4,2025-11-11,2025-12-09,1,41.6,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra
1024,1,3,1,1,2023-01-12,2023-02-02,46,115.2,Web,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,
1025,8,10,4,11,2023-01-18,2023-02-04,3,67.41,Agente,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra
1026,10,18,6,10,2022-12-13,2023-01-03,27,79.2,Ventanilla,Viajado,0.0,  JUAN   carlos  ,Pasajero adulto mayor
1027,11,3,7,4,2023-05-02,2023-05-22,15,34.92,Ventanilla,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,
1028,3,7,1,3,2024-03-16,2024-04-14,41,110.4,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,
1029,12,8,7,6,2023-10-05,2023-10-13,42,38.4,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor
1030,1,15,1,1,2024-12-11,2025-01-10,5,108.0,Telefono,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra
1031,5,13,2,2,2023-12-14,2023-12-29,23,109.62,Agente,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor
1032,15,18,11,13,2024-08-01,2024-08-08,20,9.9,Agente,Cancelado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasajero adulto mayor
1033,5,19,2,2,2023-08-20,2023-08-27,26,138.6,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones
1034,11,1,7,4,2023-06-16,2023-07-12,16,36.8,Web,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor
1035,15,14,11,13,2023-01-13,2023-02-08,11,9.3,Agente,Viajado,0.0,mARIA eLENA fLoReS,Pasajero adulto mayor
1036,2,20,1,1,2023-08-17,2023-09-08,26,102.0,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,
1037,7,6,3,3,2025-03-01,2025-03-30,13,99.0,Web,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,
1038,6,12,2,8,2025-02-19,2025-03-13,11,137.2,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,
1039,13,1,8,4,2025-02-23,2025-03-01,29,30.8,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
1040,11,9,7,4,2023-08-14,2023-08-22,36,36.0,Web,Viajado,0.0,,Pasajero adulto mayor
1041,2,15,1,1,2023-06-18,2023-07-10,36,102.72,Telefono,Viajado,20.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones
1042,13,11,8,4,2025-01-02,2025-01-26,19,32.9,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra
1043,2,11,1,1,2025-03-19,2025-04-15,24,103.2,Ventanilla,Cancelado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor
1044,7,14,3,3,2024-11-22,2024-11-24,40,104.5,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,
1045,13,10,8,4,2025-08-22,2025-08-28,6,36.05,Agente,Viajado,0.0,  JUAN   carlos  ,Pasaje con equipaje extra
1046,8,1,4,11,2025-11-01,2025-11-21,24,73.5,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,
1047,14,7,10,13,2025-09-18,2025-10-09,23,24.25,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra
1048,13,6,8,4,2024-11-16,2024-11-30,31,39.55,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra
1049,12,7,7,6,2024-09-15,2024-10-11,29,43.6,Web,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra
1050,6,9,2,8,2024-01-17,2024-02-10,15,119.0,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones
1051,9,19,5,12,2024-03-05,2024-03-22,44,142.5,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor
1052,8,8,4,11,2023-06-11,2023-06-29,10,71.19,Web,Cancelado,10.0,SANDRA PATRICIA TORREZ MENDOZA,
1053,15,8,11,13,2023-07-02,2023-07-03,43,11.1,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra
1054,5,20,2,2,2025-11-12,2025-12-11,19,149.8,Ventanilla,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra
1055,14,1,10,13,2024-09-14,2024-10-06,45,20.48,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
1056,7,10,3,3,2024-07-12,2024-08-10,11,88.11,Telefono,Cancelado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra
1057,6,15,2,8,2023-08-08,2023-08-12,27,121.8,Telefono,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,
1058,9,1,5,12,2023-05-08,2023-05-12,23,159.0,Web,Cancelado,0.0,mARIA eLENA fLoReS,
1059,2,12,1,1,2023-01-07,2023-02-04,33,105.6,Web,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones
1060,13,3,8,4,2025-07-15,2025-07-31,35,31.5,Web,Viajado,0.0,,Pasaje con equipaje extra
1061,8,4,4,11,2024-03-28,2024-04-07,12,78.4,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor
1062,3,9,1,3,2023-01-14,2023-02-03,28,128.4,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
1063,7,13,3,3,2024-09-09,2024-09-11,16,113.3,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra
1064,11,12,7,4,2023-10-23,2023-10-30,43,42.0,Web,Viajado,0.0,  JUAN   carlos  ,Pasaje con equipaje extra
1065,2,14,1,1,2024-04-10,2024-04-25,42,102.0,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor
1066,9,1,5,12,2024-05-11,2024-05-24,39,116.1,Agente,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,
1067,14,2,10,13,2024-10-15,2024-10-23,18,28.5,Ventanilla,Viajado,0.0,MARIA ELENA FLORES TARQUI,
1068,14,8,10,13,2025-10-18,2025-10-25,37,22.0,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones
1069,8,2,4,11,2023-02-27,2023-03-22,26,79.8,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,
1070,4,7,1,5,2025-11-26,2025-12-09,30,112.8,Ventanilla,Cancelado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra
1071,10,5,6,10,2023-04-05,2023-04-16,8,81.9,Agente,Cancelado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones
1072,7,5,3,3,2024-11-16,2024-11-27,13,85.14,Telefono,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,
1073,11,13,7,4,2024-11-01,2024-11-13,33,34.92,Web,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra
1074,3,14,1,3,2023-01-30,2023-02-13,9,132.0,Ventanilla,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor
1075,5,19,2,2,2024-07-07,2024-07-10,34,123.2,Agente,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,
1076,15,10,11,13,2025-12-10,2025-12-29,19,9.0,Agente,Confirmado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor
1077,2,7,1,1,2024-12-28,2025-01-02,22,101.52,Ventanilla,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,
1078,12,9,7,6,2022-12-26,2023-01-02,5,30.4,Ventanilla,Viajado,20.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor
1079,13,8,8,4,2024-07-20,2024-08-18,8,26.04,Telefono,Cancelado,20.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra
1080,1,8,1,1,2025-07-02,2025-07-20,36,101.52,Telefono,Viajado,10.0,,
1081,5,20,2,2,2024-09-04,2024-09-30,39,155.4,Ventanilla,Viajado,0.0,mARIA eLENA fLoReS,
1082,10,10,6,10,2023-12-21,2023-12-25,38,87.3,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor
1083,11,15,7,4,2025-01-19,2025-01-31,46,44.8,Telefono,Viajado,0.0,  JUAN   carlos  ,Pasajero adulto mayor
1084,1,9,1,1,2023-08-04,2023-08-19,25,106.92,Web,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
1085,7,11,3,3,2024-03-26,2024-03-27,34,104.5,Telefono,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,
1086,4,14,1,5,2024-12-29,2025-01-18,6,120.96,Agente,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra
1087,5,16,2,2,2023-04-12,2023-04-16,35,124.6,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra
1088,6,15,2,8,2023-10-25,2023-11-14,21,159.6,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor
1089,9,3,5,12,2024-09-11,2024-10-05,21,135.0,Telefono,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,
1090,10,14,6,10,2023-02-01,2023-02-06,12,78.57,Ventanilla,Cancelado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra
1091,3,4,1,3,2023-11-24,2023-12-16,16,135.6,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor
1092,15,13,11,13,2024-07-21,2024-07-24,40,8.6,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor
1093,1,9,1,1,2024-08-25,2024-09-20,31,109.44,Web,Viajado,20.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones
1094,2,4,1,1,2024-02-09,2024-02-23,10,115.2,Ventanilla,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor
1095,15,14,11,13,2024-02-04,2024-02-14,11,10.7,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones
1096,13,6,8,4,2023-11-05,2023-11-09,18,39.2,Telefono,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,
1097,6,8,2,8,2023-10-29,2023-11-10,10,140.0,Agente,Cancelado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones
1098,9,6,5,12,2025-09-14,2025-09-26,9,135.0,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,
1099,15,4,11,13,2024-10-30,2024-11-14,44,11.0,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra
1100,6,18,2,8,2024-12-11,2025-01-06,21,123.2,Agente,Viajado,0.0,,Pasajero adulto mayor
1101,5,16,2,2,2023-05-31,2023-06-04,3,126.0,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra
1102,12,20,7,6,2024-10-25,2024-11-02,13,45.2,Ventanilla,Viajado,0.0,  JUAN   carlos  ,
1103,3,9,1,3,2024-01-06,2024-01-21,42,109.2,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor
1104,3,15,1,3,2023-03-02,2023-03-13,27,112.8,Agente,Viajado,0.0,mARIA eLENA fLoReS,
1105,10,2,6,10,2024-03-19,2024-04-12,14,82.8,Telefono,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor
1106,11,11,7,4,2025-07-23,2025-08-17,42,40.32,Agente,Cancelado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,
1107,2,8,1,1,2025-02-19,2025-02-22,35,108.0,Agente,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,
1108,5,12,2,2,2023-07-15,2023-07-16,7,131.04,Web,Cancelado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra
1109,2,11,1,1,2024-04-25,2024-05-16,14,101.52,Web,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor
1110,1,13,1,1,2025-06-17,2025-07-01,5,111.6,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones
1111,12,14,7,6,2023-01-09,2023-02-03,11,34.92,Ventanilla,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor
1112,12,2,7,6,2023-02-17,2023-03-02,31,32.4,Telefono,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor
1113,4,2,1,5,2024-10-18,2024-10-27,8,97.2,Telefono,Viajado,10.0,MARIA ELENA FLORES TARQUI,Sin observaciones
1114,14,1,10,13,2024-05-13,2024-05-20,17,22.5,Ventanilla,Confirmado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
1115,5,14,2,2,2023-02-07,2023-02-18,40,138.6,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones
1116,10,8,6,10,2025-02-03,2025-02-09,16,87.3,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor
1117,5,5,2,2,2024-07-30,2024-08-14,30,109.62,Agente,Cancelado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra
1118,15,20,11,13,2024-11-01,2024-11-18,25,8.01,Agente,Cancelado,10.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra
1119,5,10,2,2,2024-10-02,2024-10-22,23,148.4,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,
1120,1,10,1,1,2024-12-13,2025-01-09,26,123.6,Ventanilla,Viajado,0.0,,Sin observaciones
1121,8,12,4,11,2025-06-21,2025-06-26,45,72.8,Agente,Confirmado,0.0,  JUAN   carlos  ,
1122,2,13,1,1,2025-02-15,2025-02-25,13,116.4,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,
1123,15,2,11,13,2024-01-03,2024-02-02,21,9.7,Ventanilla,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor
1124,12,4,7,6,2025-11-02,2025-11-25,6,34.4,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,
1125,15,15,11,13,2023-07-29,2023-08-25,9,9.8,Web,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra
1126,11,7,7,4,2024-08-22,2024-09-07,15,39.2,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones
1127,2,1,1,1,2024-05-12,2024-05-30,2,122.4,Agente,Viajado,0.0,mARIA eLENA fLoReS,Pasaje con equipaje extra
1128,9,1,5,12,2024-02-12,2024-03-10,16,157.5,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
1129,13,20,8,4,2025-02-09,2025-02-12,2,35.35,Telefono,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones
1130,6,15,2,8,2024-05-26,2024-05-31,10,138.6,Agente,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,
1131,1,2,1,1,2024-07-19,2024-07-27,24,103.2,Ventanilla,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
1132,4,7,1,5,2024-01-06,2024-01-10,6,128.4,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor
1133,7,11,3,3,2022-12-17,2023-01-15,35,104.5,Agente,Cancelado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,
1134,3,17,1,3,2025-02-10,2025-03-05,24,92.88,Agente,Viajado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra
1135,4,3,1,5,2024-11-05,2024-11-22,1,111.6,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,
1136,13,1,8,4,2023-07-20,2023-07-31,9,32.2,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
1137,4,6,1,5,2024-11-29,2024-12-09,22,88.32,Agente,Viajado,20.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor
1138,13,17,8,4,2025-10-27,2025-11-17,8,34.65,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,
1139,11,7,7,4,2025-07-18,2025-07-24,22,34.0,Agente,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,
1140,2,17,1,1,2023-08-15,2023-08-26,11,133.2,Telefono,Viajado,0.0,,
